followers,posts,likes,comments,shares,engagement_rate,is_influencer
277363,549,74220,944,2436,7.0182219555664656,0
214049,448,27574,8626,1208,1.6109848363652546,0
414096,718,71261,6248,2058,9.506719899622256,1
121082,997,11849,2289,607,2.0566427388853823,0
404595,721,51327,3343,3065,3.4895216451660604,0
710654,675,96329,2566,3749,5.179865142929838,0
3948,393,31171,1759,4326,1.2618078102726582,0
513377,591,99789,5163,2037,5.935758362989397,0
561190,169,32651,3875,2185,1.8267852087473346,0
215579,441,6581,2228,996,9.233677202381607,1
9969,873,64767,8459,2578,8.886761336138617,0
588093,405,53695,7019,1179,5.444254281733264,1
283790,975,5221,4477,4702,4.494763204110496,1
192638,982,52900,5917,1920,1.0260191213019343,1
56818,624,91081,514,3231,8.233001981116452,0
457667,497,81663,1743,1332,3.793700986473656,0
528966,757,5032,9121,2744,2.4632403411187,0
521775,198,39194,7856,2260,9.952980190102696,1
765404,427,36777,1448,3498,6.682974123270968,1
618343,352,80631,3887,3413,0.7386260835746317,0
640974,370,21707,198,205,8.012957043338632,0
124439,118,87363,1780,1809,7.504022926552554,0
917827,858,30620,4900,899,4.012002556164829,0
987383,310,71843,4422,747,1.2368925780381401,0
119189,377,35896,9905,4972,4.974448982487796,0
791446,264,37069,5713,2629,7.633189157080572,1
661467,325,71563,5743,2442,0.7601475276568259,0
504390,714,59539,3504,4432,1.634414338251745,0
890064,80,82866,7672,1761,6.189261775433515,1
562711,278,59337,2567,4876,5.595447377156343,0
645303,855,68976,9121,4374,9.050876760929862,1
123308,510,1545,4625,2296,8.147921845048714,0
367068,218,45612,7090,4928,9.18829763444506,0
108416,487,52659,5352,1731,4.6595880345866565,0
819764,185,31480,1419,3998,7.878008003527008,0
368452,248,32797,9522,2959,0.48716759987005975,0
428226,902,96480,2557,938,2.9449181650294722,1
352079,954,28336,7870,4619,6.442724449336021,1
258572,619,80300,423,4555,7.636838708178755,0
265805,868,57872,149,2164,5.704924002231096,1
136870,451,87067,9705,2873,4.807357156571703,1
722436,610,65661,8095,1450,2.3326594717365188,0
416545,773,37676,138,1203,1.7418675952858964,1
712420,501,28432,7065,1872,8.75482378464658,0
813282,108,6642,1870,4491,1.4221221306296916,1
216777,338,52410,2061,3024,4.352870374345615,1
523845,335,41613,8120,2055,8.88481260287935,1
250246,454,97651,8181,2191,1.4771202211510837,0
135229,675,90061,4280,1678,1.275462184988988,0
824917,304,46416,5696,4382,6.925090720567408,1
923840,451,51413,742,2537,3.3157530538343227,1
991205,804,40721,6424,1665,4.357060739395951,1
380075,817,24866,4181,4728,6.255934648147575,1
487370,900,76719,8268,4824,3.789758272723296,1
567568,40,60985,1991,4126,7.998414364993273,1
184217,140,96626,5256,3011,9.689846671740135,1
904211,737,76305,3705,243,9.330607982526827,0
114032,536,10931,1016,139,5.45452004839966,1
342434,447,18077,8288,2448,3.548165263951865,0
530497,335,53796,994,724,4.3373230746410885,1
586690,276,25895,9746,1564,3.3015645477112567,1
212098,295,68357,6941,4259,4.417242089046702,0
8645,300,52814,9224,103,0.12972991206047002,1
301652,377,97272,8274,4047,0.5521438490102404,1
627746,495,80290,9727,62,7.713370369028104,0
523349,564,48793,4525,2062,3.348130566543669,1
845254,966,63848,5209,3869,7.944062162185941,0
364113,177,81754,512,3565,4.799442549538153,0
138090,870,44189,1922,2226,8.059174124811326,1
445124,480,54346,1697,1546,6.635845595895944,1
158446,947,1395,1914,4822,2.0100122576129955,0
924217,776,52119,4753,4072,4.477225497215448,1
112375,179,3961,6816,4833,7.0433243188970245,0
249880,896,35382,8838,3646,3.3061706508159014,0
358752,780,88790,797,1790,1.9330218978540437,0
252365,355,17928,8268,129,5.398609229675808,0
97856,87,12093,6224,3015,2.736481536981964,1
487315,860,80238,6697,926,5.94342165116392,1
376775,94,45457,8933,1980,2.7173440132604476,1
216570,901,91892,1225,1725,9.065792399451805,0
788458,670,7986,5566,1819,3.439020126565401,0
595297,210,26726,9156,4544,9.07450402564676,0
202275,598,78196,5922,2207,2.794818080186112,1
707466,370,53585,5036,3288,6.044545290857038,0
749785,771,72570,8503,4783,1.3021836315261714,0
616964,574,58400,2646,2895,7.783718476789325,1
345650,821,64619,7684,1756,2.0021771839953226,0
213549,311,13580,2731,2537,8.640205830888062,1
784954,302,83016,8824,2327,4.524458924226671,0
95564,303,59225,4694,2128,0.9453955461377006,0
296596,118,1204,5545,3196,3.6353846942982537,0
790700,374,24331,3681,2217,7.797259255310466,1
606017,609,3583,414,3653,0.762949786998709,1
94602,687,81792,9734,3161,6.257291426046575,0
394874,503,44099,8963,2427,5.072662225181933,1
35064,276,7539,4479,4955,3.0986960731512947,0
690653,102,44379,7199,4259,7.556173827286985,0
568330,694,56292,8678,414,0.5244073764264856,0
892886,73,87846,9971,4094,4.976418306251372,0
139864,437,8223,7532,4250,5.0686314423274865,1
400820,647,75696,6407,1835,0.8640612969466999,0
179893,377,84894,7309,2068,1.3602272361369983,1
39557,751,31339,8221,2870,4.096544074655815,1
8420,114,64590,8321,1022,5.365225216927769,0
694881,218,11522,7945,398,0.5319547581070672,0
980455,583,93037,5189,2977,0.11756519927176079,1
256023,761,28014,4214,2919,1.9260423525898906,0
770208,483,44082,2374,3970,4.878094685848778,1
810450,70,73834,3983,128,0.4027871070920652,1
650488,355,52945,207,1532,7.332353564786639,0
64076,21,65737,8139,1050,1.5192818247242956,0
530396,475,73492,9173,2952,7.726111656066377,0
617974,658,7385,4302,343,2.047333938656981,0
858215,204,64552,6911,1424,3.4661946486734485,1
599225,83,71543,6690,603,4.790929477354689,0
935511,884,34562,111,1590,3.47270780498289,0
666357,395,66944,7153,4828,0.23619371481151674,0
268405,145,916,4709,4251,9.085740627142426,1
201876,893,65226,5040,2148,2.8646652200088285,1
334664,564,53583,1409,747,1.3603604000515646,1
512653,923,73314,8897,499,1.325182392157751,0
546214,445,71882,5872,3356,9.746125098244239,1
491614,48,35934,8132,385,1.2305769167805192,1
754354,552,16448,6275,4233,3.4654737343213537,1
197618,663,53471,6993,4343,0.6762153265112636,0
411360,329,36418,4199,1735,7.354728128433924,1
944407,880,14715,2600,2557,5.967516472195541,0
260831,874,34783,4857,4822,5.335689123375985,0
657537,998,25897,7806,1178,8.558403438731615,1
486698,565,22698,6805,879,5.733367721020658,1
586240,709,41572,7498,1505,9.555309302120701,1
403384,362,8843,5039,1006,6.227800876262359,1
904612,523,31551,9039,3657,3.54340401666406,1
920893,492,99691,2943,2305,0.36746881431966916,0
793796,425,27442,8067,272,7.252756062824833,0
654421,813,26696,8360,2895,3.7364516521539937,0
552321,832,87099,6700,3095,5.9920217940773295,0
49545,379,88518,984,2872,8.763482129971159,0
12865,352,88399,1107,1606,0.076582305290257,1
19936,968,4763,8298,4690,7.596124576725738,0
785136,334,27771,7432,2447,4.352847751132493,1
603151,376,97734,4342,2851,1.2406016385025842,1
885220,345,86029,1553,1324,5.824577391535629,1
625902,305,5535,2002,2057,5.326149235804728,0
397957,33,32519,8104,3902,8.423080381427381,1
893021,894,12020,497,3122,5.215627431009509,0
876969,451,29745,4949,2766,8.273518700680274,0
660199,113,30906,1421,2154,5.444892462280838,0
893317,421,35896,3474,4866,4.469455833460109,1
282283,583,86786,5980,1729,3.7118390066167617,1
965409,674,11297,4373,4585,1.7369743820500883,0
747294,784,49689,8733,2722,5.840308804431303,1
840181,303,57081,7310,4570,5.442502855142616,0
288180,976,54183,8980,4676,9.757396515980666,0
890973,896,59762,8547,2894,4.124088007616159,0
177344,252,63573,5643,3363,4.215232630947271,1
920244,351,26783,9418,1840,1.6387138496930909,0
216116,863,81793,8441,1961,5.975715546021587,0
59788,868,46791,6178,4424,8.478522690371262,0
32611,642,30086,531,4862,2.4792316458470696,0
727187,874,89599,8750,4601,0.09077900645225845,0
687469,182,95520,1619,2675,6.914736233458539,0
544769,425,83957,1291,1939,0.31373791651793326,0
792679,112,41922,3124,4573,4.092762993200161,1
709981,169,1243,4880,13,6.127103377250337,0
501365,266,56269,4113,4822,3.8601171714469884,0
939887,723,42829,9319,3058,2.6057821618344224,0
983039,566,52282,3911,745,7.992665079525295,0
288463,585,21863,7159,2010,3.009331980998552,0
695694,205,32337,1107,2613,1.8004679332455842,0
24728,998,99957,5427,4570,3.8839670500382173,0
886588,400,24688,5270,2946,1.3166490012596,0
424658,943,7974,6496,4619,6.903969779917355,1
612134,79,9491,1687,3182,7.100804155028704,0
829953,702,2304,5987,3486,0.14778593127463435,0
327921,852,29000,4471,4506,6.948664925444432,0
144209,256,88840,5681,4078,2.9898733955333254,1
699996,338,11498,3475,1907,6.562035938854207,0
409121,167,77874,2577,3991,7.064840359093535,0
612597,927,3814,2532,1647,2.777814268685489,1
817456,707,90332,4217,4776,1.853856066096401,0
459182,752,92755,6937,2663,8.263589218409708,1
805134,594,29925,2029,1882,7.391842793728014,1
148577,64,61224,9335,328,8.37142339887227,1
726150,495,78045,5958,4367,4.357198732386053,1
131225,252,37806,5418,4270,4.563687848807443,0
848503,823,48793,6190,2205,3.4416716828455884,0
786735,362,13365,7764,4717,4.990624638559544,0
246615,419,95862,9939,1687,6.465700551143536,0
140570,969,36549,4819,4329,8.145449344574303,0
78710,985,34726,5919,4236,1.8317063548464796,0
59456,914,50448,8409,2166,4.054176304912947,0
227030,736,39109,2810,381,4.612016363748795,0
161805,24,63615,3415,3592,4.879945501219373,1
985936,156,9224,5952,1433,5.419729095169962,1
243254,499,70618,5433,4144,8.017472543167168,0
629568,665,86242,1716,3881,8.86250578730436,0
844590,34,59949,7897,3441,1.5915766944458076,1
910657,620,40069,289,3404,7.126818415417086,0
917731,700,47043,4697,4244,4.791082459018615,0
529199,342,80911,609,2204,4.177167127453072,0
181177,183,30934,2353,2199,1.13343159116857,0
74876,784,93295,7645,3532,0.6413575154778295,0
739319,299,29526,535,4471,9.77810977307106,1
982826,579,19612,3291,2729,6.4236852262267785,0
168744,855,83395,3757,595,4.5242588289325685,1
857844,800,35175,8948,3910,7.617635053011077,0
198311,928,89463,7157,3496,0.911327325212965,1
326948,154,43927,3849,3119,6.074463919326662,0
587015,918,22073,8069,3800,6.606115907661756,0
497990,131,86257,8545,2636,4.520549039010393,0
269584,36,6572,4830,3070,2.5259861835983943,1
753833,75,3950,4330,2823,9.54584889354527,1
461776,110,84578,8497,1492,3.0113490001700303,0
934255,935,55301,5229,3316,1.2479693236309009,0
144802,397,10006,2995,3902,6.304735776415628,1
65792,103,40253,6970,2309,5.743229720257723,1
677740,76,85203,2214,4937,7.547725383068066,1
816404,259,83216,9401,4584,7.537831322940401,0
851817,151,27731,275,3860,6.202359428794699,0
646545,276,34415,6153,3213,2.075352948524097,0
693473,561,47813,6553,3296,8.871455421972362,0
142221,224,57703,8338,3592,2.482830050432272,0
580302,498,74892,3548,1523,0.93984288443691,0
39402,505,40860,6972,3555,3.0149912399489853,0
784021,489,22013,851,4259,4.832321991509686,1
913111,652,3244,4523,974,2.071826471845155,1
608205,499,89107,8679,1670,3.3367166865292353,0
443773,10,63440,1553,4229,5.1369319213273865,0
361039,18,77428,1761,4805,3.2293942854977162,0
241416,889,41462,8775,3894,0.8931735148082065,1
656603,850,79413,6799,2803,1.9721351683905253,0
647943,389,22754,4310,1531,7.942068787736928,0
134486,853,20588,4605,3816,9.543316189339762,0
135928,906,62182,8702,2212,1.4843688917021547,0
597087,153,58687,7756,4656,6.8101905245252095,0
245561,871,60723,3813,4079,9.055797753564361,0
475551,849,23638,5891,581,2.9914285931662246,1
647914,311,785,6888,3557,8.294617347548876,0
655839,659,227,6194,3529,9.049357713786899,0
584237,426,70483,8147,2382,2.994978904073289,0
566680,879,7477,3202,2684,0.5674081008278975,0
144542,818,17211,342,230,9.167930884572593,0
670132,188,79430,7745,1883,3.3048267445096116,0
683742,287,28387,1423,4098,0.1373805698436159,0
493661,153,10217,8337,1911,4.749197751983471,1
988166,348,47488,4557,684,1.1587658081160412,0
348088,468,11556,9107,4176,9.017018747161655,0
649340,711,77104,6647,1955,1.5499542839681202,1
474615,958,26914,1911,1298,3.044188048425874,1
669944,340,25704,1339,4483,7.904501709018684,1
679751,279,22466,2246,4922,8.063469702926728,0
348520,196,74018,6446,1368,9.012799886683478,0
955469,675,19932,2951,2266,4.973961569356586,0
485423,181,73224,497,651,9.86720629047172,1
891560,413,65595,790,2110,5.161890057877114,0
13097,477,38199,8201,3098,7.907077916080251,0
380684,256,28777,3098,2755,3.6190241588520875,1
150911,910,19054,8184,3735,9.412913163002155,1
123202,970,47192,2816,4048,6.850162266523366,1
504635,532,3339,326,1177,0.7709825166440265,1
215382,568,84709,882,2257,1.0851982880567468,1
825125,787,98118,1671,1042,8.908105511485484,0
315132,838,60534,5002,2556,8.095585124749372,0
50769,120,45955,8929,3684,3.300942398207937,0
650764,997,92604,2174,2935,5.215959636826655,0
652554,822,38316,5235,1623,8.527484378143086,0
134541,312,87022,923,2084,1.034311041457452,0
406684,939,56670,4266,2454,1.3813942156566328,0
495222,895,30641,8112,2471,7.155269386946937,1
695385,918,61745,2824,4778,0.8220548244247661,1
129237,482,19046,5107,2385,3.5256649635380697,1
397381,800,16585,6869,1294,2.518083221524866,0
845035,301,7087,5720,4068,7.602858946028052,1
208978,968,41430,9345,918,0.02447873596323702,0
44251,261,40711,2070,4747,1.153847169618939,0
310670,597,93866,7346,1603,0.9900754100078524,1
628022,184,43316,6544,2995,3.180770519012662,0
894974,118,78556,4600,3386,2.324794989887009,1
236368,971,43543,920,1081,2.282827851326872,0
554230,349,4471,6091,375,3.7039326131800476,1
570305,857,61129,3482,1408,2.1404897748667118,0
61555,23,27122,6472,2103,1.0621418868654342,0
688569,702,68659,1443,16,5.832512643365159,0
302509,331,76869,2801,432,9.51737697020116,0
919911,954,51459,1775,4050,6.071649270381895,0
458297,793,38771,8220,236,7.570206706298457,0
26976,973,69326,2292,306,9.721768391921035,0
42969,52,32036,3703,4528,1.5316264515857414,1
432541,470,55087,825,23,4.598099720888725,0
778047,111,35878,7711,3309,5.818473575342354,0
450957,634,90459,3741,1013,3.2211282662560423,1
540803,714,1601,8330,680,6.1312947853666335,0
430390,18,11788,4452,1848,6.238204901609797,0
995834,158,52929,2259,1515,8.422292362669467,0
924204,347,21307,1162,951,8.32515382659638,0
74663,233,27129,3439,414,1.4252193884991993,1
840811,119,63869,2533,4848,1.6889189022060669,0
290535,363,12712,5612,1423,2.223719877925203,1
208348,93,22303,9551,4511,2.612302310286605,1
330225,564,46515,7930,4971,5.6449340724372234,1
745587,75,16004,2225,4985,3.274903408562315,1
320428,397,85698,3672,4772,9.529626866495022,0
83054,900,93773,2160,2447,1.1830142125621324,1
718566,630,76025,8474,2188,2.4648497650229984,1
888595,623,82099,9331,3191,8.683175421188668,0
356734,144,20349,1797,449,5.843311350585031,1
79593,95,46059,9382,2935,5.474284462554043,1
60485,93,59056,1244,3176,5.943452517337841,0
990043,963,57372,7069,4945,2.5226455955660256,0
297176,236,93679,7893,91,7.614472231622088,0
543444,269,48805,4408,4516,4.9653211364855165,1
574604,901,15685,1930,2599,0.42595941256195147,0
898348,29,92145,2518,2951,1.7715826228875486,1
180859,44,41697,47,3125,8.166241553815441,0
901313,874,76653,133,3718,3.450447656384977,0
94099,764,88577,5675,1537,7.7344412701637735,1
697939,452,26009,2364,3168,6.633767353864483,1
189646,990,19678,3509,1895,3.0145978072643285,1
204333,950,36623,7153,184,1.270355440005727,1
647729,279,13369,4094,1456,8.069452865592835,0
743578,744,35519,2537,1494,6.430873608296737,0
880695,415,93745,7996,1148,3.007975085525736,0
256329,517,99028,5984,3405,5.232749682242278,1
892550,313,74905,2471,1287,6.119030715180202,1
60235,679,42256,2434,4947,0.021185216793616624,0
316048,294,78893,5021,2238,6.705132747839377,0
869153,557,91006,4335,1873,6.560780670822805,1
430956,819,84419,3522,1750,0.8257842160374551,0
905352,38,1329,2305,1244,7.87753333717311,0
598418,400,92586,5287,2246,8.250888499936199,0
181626,425,31407,663,173,2.901624707306892,0
663559,918,51779,5681,4312,1.6221265716032263,1
433248,776,78074,7443,3277,6.864814990862632,0
475626,918,18834,5944,2021,1.2335015844952357,1
922984,959,47303,7774,1396,8.580424169585282,0
686795,151,95282,4849,173,4.801294850444746,0
686480,655,39825,4200,3394,9.098089819869653,0
728515,665,77167,7097,2623,6.4216937200721755,0
3607,818,57017,5022,2888,2.8509226595629134,0
993422,957,43327,3492,2246,4.680377156672798,0
337260,889,69830,5468,3078,5.293471476424594,1
217396,350,42424,7939,3051,8.151586649032895,1
416242,254,59536,9145,4729,8.618551641700575,1
781013,775,83650,1673,1699,6.83011776214146,0
280317,885,73685,1342,962,2.9419810517269074,1
559550,921,47246,8431,3091,5.285685079627854,0
970407,14,60638,6570,3784,1.30621852380293,0
572444,929,99427,3049,1844,2.301094754545768,1
204318,948,23577,6283,4693,3.030586342166399,0
100124,458,32175,4247,3251,0.7275993158256067,0
645116,275,63609,6574,1750,8.849886056707629,1
251898,500,83949,9655,892,1.2264417722520338,0
603052,248,58587,5331,214,6.968387260854527,0
391999,259,3766,399,3429,5.056618688178474,1
980805,964,39824,1937,4979,8.317678285758065,0
485807,300,26056,8373,3644,7.410357482166817,1
380201,552,8299,1074,2615,7.597380053396857,0
65314,641,36331,2573,605,4.183462776578493,0
490904,88,57223,2397,551,8.339761358960871,1
414665,916,43866,9273,4414,0.947418755868058,0
356386,530,7849,418,2513,4.444190158606418,0
262270,459,13771,9352,4824,9.946140608000047,0
31466,565,29604,639,1177,9.481145450425357,0
117151,893,6035,2084,4446,0.8221258498212081,0
379739,743,80640,4589,1483,5.729855891668376,0
351265,153,64520,358,3311,3.1565061175407627,0
503777,129,73495,1803,4285,7.28472535009875,0
25279,953,3196,5204,1545,7.357874336485661,1
274981,574,50337,7889,1496,0.0009326802124287603,1
549497,586,36899,538,4782,8.458191807713561,0
537508,185,19459,4439,72,2.2358270773661273,0
660325,79,65948,6888,4036,9.659066142192644,1
767702,823,93270,9905,2226,9.05431307896105,0
698636,642,74210,865,1090,1.9065904904679398,0
246941,898,76687,6028,1616,6.363354239632279,0
105304,212,36615,8967,4172,2.9635130601008584,1
159302,810,8794,4671,4802,1.0298413535770745,0
221237,189,24358,1035,987,8.740023281042776,0
567208,602,33849,8552,2115,1.8082647221348858,1
721525,576,62603,2819,1591,4.2096756041297825,1
324688,700,94379,8487,587,9.241891260190151,1
653548,619,89582,1426,842,0.7535434139725428,0
